fecha,R,G,B,Intensidad,R_norm,G_norm,B_norm,RG_ratio,RB_ratio,BG_ratio,Etiqueta
2025-10-20 15:37:56,73071.49825783972,43106.92702980473,51781.53086419753,167959.95615184197,0.435,0.257,0.308,1.695,1.411,1.201,0
2025-10-20 15:37:58,45221.6064690027,31242.487895716946,33743.39501206758,110207.48937678721,0.41,0.283,0.306,1.447,1.34,1.08,0
2025-10-20 15:38:00,49872.81807372176,32288.714395688992,33879.67689822294,116041.2093676337,0.43,0.278,0.292,1.545,1.472,1.049,0
2025-10-20 15:38:01,50231.18562874252,31382.745978301533,33474.09417398244,115088.02578102649,0.436,0.273,0.291,1.601,1.501,1.067,0
2025-10-20 15:38:04,11023.137976346912,7319.263589564611,7901.853805576488,26244.255371488012,0.42,0.279,0.301,1.506,1.395,1.08,0
2025-10-20 15:38:05,10645.441624365481,7386.939063050369,7716.50078189679,25748.88146931264,0.413,0.287,0.3,1.441,1.38,1.045,0
2025-10-20 15:38:06,10919.822962770111,6051.076967467359,7768.668271902204,24739.568202139675,0.441,0.245,0.314,1.805,1.406,1.284,0
2025-10-20 15:38:08,9247.721309668173,6921.864840333361,3977.9059180576633,20147.492068059197,0.459,0.344,0.197,1.336,2.325,0.575,0
2025-10-20 15:38:09,10542.425537262787,6956.304834563397,7675.5494555769055,25174.279827403087,0.419,0.276,0.305,1.516,1.374,1.103,0
2025-10-20 15:38:10,11439.530887767625,5475.235297957052,7790.312035661218,24705.0782213859,0.463,0.222,0.315,2.089,1.468,1.423,0
2025-10-20 15:38:11,5615.616548400054,4131.70861449047,7341.041393191564,17088.36655608209,0.329,0.242,0.43,1.359,0.765,1.777,0
2025-10-20 15:38:12,6724.874138207471,7779.475099693963,8034.295565558855,22538.64480346029,0.298,0.345,0.356,0.864,0.837,1.033,0
2025-10-20 15:38:13,6347.312348668281,8092.425236349604,8393.644186511907,22833.381771529792,0.278,0.354,0.368,0.784,0.756,1.037,0
2025-10-20 15:38:13,12330.748199323827,8411.318560112304,8544.11081686698,29286.17757630311,0.421,0.287,0.292,1.466,1.443,1.016,0
2025-10-20 15:38:14,69615.0041493776,35879.418306244654,37957.50226244344,143451.92471806568,0.485,0.25,0.265,1.94,1.834,1.058,0
2025-10-20 15:38:15,52659.1839296924,31775.030303030304,31679.0332326284,116113.2474653511,0.454,0.274,0.273,1.657,1.662,0.997,0
2025-10-20 15:38:16,50261.28220491312,30382.499094530966,32152.57953238789,112796.36083183197,0.446,0.269,0.285,1.654,1.563,1.058,0
2025-10-20 15:38:17,51877.600494743354,27869.129568106313,35499.82225983919,115246.55232268886,0.45,0.242,0.308,1.861,1.461,1.274,0
2025-10-20 15:38:18,50472.97232250301,32313.590138674885,34267.18954248366,117053.75200366156,0.431,0.276,0.293,1.562,1.473,1.06,0
2025-10-20 15:38:19,51400.78431372549,32564.47204968944,33729.827100924806,117695.08346433972,0.437,0.277,0.287,1.578,1.524,1.036,0
2025-10-20 15:38:20,52232.92652552926,32140.260536398466,33608.205128205125,117981.39219013286,0.443,0.272,0.285,1.625,1.554,1.046,0
2025-10-20 15:38:21,85250.081300813,50655.84541062802,52363.34581772784,188269.27252916887,0.453,0.269,0.278,1.683,1.628,1.034,0
2025-10-20 15:38:22,58012.50345781466,41755.141861622695,43106.92702980473,142874.57234924208,0.406,0.292,0.302,1.389,1.346,1.032,0
2025-10-20 15:38:23,66629.13423351866,37183.54609929078,44739.242666666665,148551.9229994761,0.449,0.25,0.301,1.792,1.489,1.203,0
2025-10-20 15:38:24,63119.69902182092,40156.09382479655,40840.35053554041,144116.14338215787,0.438,0.279,0.283,1.572,1.546,1.017,0
2025-10-20 15:38:25,56299.38255033557,39420.15037593985,42302.61220373172,138022.14513000715,0.408,0.286,0.306,1.428,1.331,1.073,0
2025-10-20 15:38:26,61500.0586510264,38550.58823529412,38479.85321100918,138530.5000973297,0.444,0.278,0.278,1.595,1.598,0.998,0
2025-10-20 15:38:27,58416.49025069638,38854.1361741547,41282.51968503937,138553.14610989043,0.422,0.28,0.298,1.503,1.415,1.062,0
2025-10-20 15:38:28,61545.179750550255,39053.109869646185,42820.867789688615,143419.15740988505,0.429,0.272,0.299,1.576,1.437,1.096,0
2025-10-20 15:38:29,62695.127055306424,39662.44917257683,44454.73237943826,146812.30860732152,0.427,0.27,0.303,1.581,1.41,1.121,0
2025-10-20 15:38:30,64428.63287250384,40622.799031477,37650.84380610413,142702.27571008497,0.451,0.285,0.264,1.586,1.711,0.927,0
2025-10-20 15:38:31,56299.38255033557,39983.832221163015,43195.7157569516,139478.93052845018,0.404,0.287,0.31,1.408,1.303,1.08,0
2025-10-20 15:38:32,62883.11844077961,39199.102803738315,41985.025025025025,144067.24626954296,0.436,0.272,0.291,1.604,1.498,1.071,0
2025-10-20 15:38:33,59451.50956768249,38998.64249186425,39309.31583880037,137759.46789834712,0.432,0.283,0.285,1.524,1.512,1.008,0
2025-10-20 15:38:34,48884.66200466201,40060.21012416428,41775.93625498008,130720.80838380638,0.374,0.306,0.32,1.22,1.17,1.043,0
2025-10-20 15:38:35,64182.157612853865,39125.97014925373,13391.775223499362,116699.90298560695,0.55,0.335,0.115,1.64,4.793,0.342,0
2025-10-20 15:38:35,69499.65202982601,46040.658616904504,48799.34845840605,164339.65910513658,0.423,0.28,0.297,1.51,1.424,1.06,0
2025-10-20 15:38:36,73199.02268760907,24585.603751465416,45417.476989713046,143202.10342878755,0.511,0.172,0.317,2.977,1.612,1.847,0
2025-10-20 15:38:37,45914.65790914067,44596.53375863902,52891.60151324086,143402.79318102056,0.32,0.311,0.369,1.03,0.868,1.186,0
2025-10-20 15:38:38,75505.02250225023,52692.261306532666,54506.874593892135,182704.15840267504,0.413,0.288,0.298,1.433,1.385,1.034,0
2025-10-20 15:38:39,67595.55197421434,50932.65330904675,56148.64792503347,174676.85320829455,0.387,0.292,0.321,1.327,1.204,1.102,0
2025-10-20 15:38:40,82891.38339920949,50081.24179104478,24600.023460410557,157572.64865066484,0.526,0.318,0.156,1.655,3.37,0.491,0
2025-10-20 15:38:41,86928.58031088083,54899.267015706806,52330.67997504679,194158.52730163443,0.448,0.283,0.27,1.583,1.661,0.953,0
2025-10-20 15:38:42,85510.78491335372,51909.70297029703,43622.50650026001,181042.99438391076,0.472,0.287,0.241,1.647,1.96,0.84,0
2025-10-20 15:38:43,81521.9436345967,57221.06412005457,52103.1552795031,190846.1630341544,0.427,0.3,0.273,1.425,1.565,0.911,0
2025-10-20 15:38:44,17909.069171648163,12604.970698722766,14789.50634696756,45303.54621733849,0.395,0.278,0.326,1.421,1.211,1.173,0
2025-10-20 15:38:45,53126.07979734009,33662.15088282504,42302.61220373172,129090.84288389684,0.412,0.261,0.328,1.578,1.256,1.257,0
2025-10-20 15:38:46,11328.302498311952,51653.99014778325,52428.8,115411.0926460952,0.098,0.448,0.454,0.219,0.216,1.015,0
2025-10-20 15:38:47,71943.46483704975,42864.629535002554,46141.958195819585,160950.05256787187,0.447,0.266,0.287,1.678,1.559,1.076,0
2025-10-20 15:38:48,59116.33544749824,33975.73106520859,31045.921539600295,124137.98805230713,0.476,0.274,0.25,1.74,1.904,0.914,0
2025-10-20 15:38:49,45789.34497816594,27915.500831946756,28018.06279225117,101722.90860236387,0.45,0.274,0.275,1.64,1.634,1.004,0
2025-10-20 15:38:50,45590.260869565216,21648.02064516129,25834.949183862027,93073.23069858854,0.49,0.233,0.278,2.106,1.765,1.193,0
2025-10-20 15:38:51,34281.193297915815,20465.010978287388,21024.080200501252,75770.28447670446,0.452,0.27,0.277,1.675,1.631,1.027,0
2025-10-20 15:38:52,29704.70254957507,18501.561535068373,19526.554934823092,67732.81901946654,0.439,0.273,0.288,1.606,1.521,1.055,0
2025-10-20 15:38:53,36377.31136166522,22005.792235047218,15092.853544440446,73475.95714115287,0.495,0.299,0.205,1.653,2.41,0.686,0
2025-10-20 15:38:54,14729.77699736611,8538.023409669211,8469.919224555735,31737.719631591055,0.464,0.269,0.267,1.725,1.739,0.992,0
2025-10-20 15:38:55,30705.007320644218,19549.30785364717,18591.77304964539,68846.08822393678,0.446,0.284,0.27,1.571,1.652,0.951,0
2025-10-20 15:38:56,14550.924544666088,10989.922704048211,14002.016357870138,39542.86360658444,0.368,0.278,0.354,1.324,1.039,1.274,0
2025-10-20 15:38:57,29433.712280701755,18753.874357254637,19812.48937175248,68000.07600970888,0.433,0.276,0.291,1.569,1.486,1.056,0
2025-10-20 15:38:57,8367.688778054862,4947.863631001534,9099.260223451567,22414.812632507965,0.373,0.221,0.406,1.691,0.92,1.839,0
2025-10-20 15:38:58,16763.804956035172,14538.315424610051,14632.143729286587,45934.26410993181,0.365,0.317,0.319,1.153,1.146,1.006,0
2025-10-20 15:38:59,19209.086329287842,11641.143491534833,9272.253785785344,40122.48360660802,0.479,0.29,0.231,1.65,2.072,0.797,0
2025-10-20 15:39:00,31691.00113335852,17675.11167298778,8263.01024428684,57629.123050633134,0.55,0.307,0.143,1.793,3.835,0.467,0
2025-10-20 15:39:01,26132.73520249221,15243.69980010903,17168.66148178469,58545.096484385926,0.446,0.26,0.293,1.714,1.522,1.126,0
2025-10-20 15:39:02,41323.1921182266,29694.18761061947,29454.38202247191,100471.76175131799,0.411,0.296,0.293,1.392,1.403,0.992,0
2025-10-20 15:39:03,21269.290060851927,13389.637669592978,13858.595737650752,48517.52346809566,0.438,0.276,0.286,1.588,1.535,1.035,0
2025-10-20 15:39:04,27271.15734720416,21355.9266802444,22483.537925489145,71110.62195293771,0.384,0.3,0.316,1.277,1.213,1.053,0
2025-10-20 15:39:05,31347.563527653212,20997.767209011265,19200.292973220417,71545.6237098849,0.438,0.293,0.268,1.493,1.633,0.914,0
2025-10-20 15:39:06,34365.45678000819,22894.67248908297,23831.272727272728,81091.40199636389,0.424,0.282,0.294,1.501,1.442,1.041,0
2025-10-20 15:39:07,19204.688644688646,13657.77922500814,15522.960769800147,48385.42863949694,0.397,0.282,0.321,1.406,1.237,1.137,0
2025-10-20 15:39:08,16727.034895314056,8696.46278250052,6054.570913027787,31478.068590842362,0.531,0.276,0.192,1.923,2.763,0.696,0
2025-10-20 15:39:09,11241.768962744572,4566.720017420655,8141.11801242236,23949.60699258759,0.469,0.191,0.34,2.462,1.381,1.783,0
2025-10-20 15:39:10,36142.214562688496,21432.314767501277,21426.84035759898,79001.36968778876,0.457,0.271,0.271,1.686,1.687,1.0,0
2025-10-20 15:39:11,29916.57631954351,19613.299041384147,15095.569551916502,64625.44491284416,0.463,0.303,0.234,1.525,1.982,0.77,0
2025-10-20 15:39:12,72944.41739130435,37499.365221278495,36647.479248580166,147091.26186116302,0.496,0.255,0.249,1.945,1.99,0.977,0
2025-10-20 15:39:13,75166.73835125448,48377.208765859286,49813.58669833729,173357.53381545105,0.434,0.279,0.287,1.554,1.509,1.03,0
2025-10-20 15:39:14,89051.04033970275,50382.03003003003,60004.34907010014,199437.41943983294,0.447,0.253,0.301,1.768,1.484,1.191,0
2025-10-20 15:39:15,88394.18335089568,55775.31914893617,65179.54933954934,209349.05183938117,0.422,0.266,0.311,1.585,1.356,1.169,0
2025-10-20 15:39:16,76190.80835603997,55370.3498349835,45889.540481400436,177450.6986724239,0.429,0.312,0.259,1.376,1.66,0.829,0
2025-10-20 15:39:17,70138.86287625418,53498.77551020408,53946.032154340835,177583.6705407991,0.395,0.301,0.304,1.311,1.3,1.008,0
2025-10-20 15:39:18,64776.895752895754,41060.2447381302,46889.92733370598,152727.06782473193,0.424,0.269,0.307,1.578,1.381,1.142,0
2025-10-20 15:39:19,67595.55197421434,50351.7887154862,56794.9085985105,174742.24928821102,0.387,0.288,0.325,1.342,1.19,1.128,0
2025-10-20 15:39:19,84054.1883767535,54648.912052117266,36393.09327548807,175096.19370435883,0.48,0.312,0.208,1.538,2.31,0.666,0
2025-10-20 15:39:20,78033.56279069767,54577.80091086532,59033.13159746657,191644.49529902954,0.407,0.285,0.308,1.43,1.322,1.082,0
2025-10-20 15:39:21,77314.35944700461,54863.361674296924,56718.10682893847,188895.82795024,0.409,0.29,0.3,1.409,1.363,1.034,0
2025-10-20 15:39:22,81601.24513618677,49344.75294117647,58538.78576413119,189484.78384149444,0.431,0.26,0.309,1.654,1.394,1.186,0
2025-10-20 15:39:23,72440.48359240069,50321.58368326335,52200.42314872433,174962.49042438838,0.414,0.288,0.298,1.44,1.388,1.037,0
2025-10-20 15:39:24,71575.15358361775,49200.046920821114,45990.17543859649,166765.37594303535,0.429,0.295,0.276,1.455,1.556,0.935,0
2025-10-20 15:39:25,66313.10671936758,46015.40318156884,50809.25499697153,163137.76489790797,0.406,0.282,0.311,1.441,1.305,1.104,0
2025-10-20 15:39:26,77385.68265682657,43577.184415584416,49932.19047619047,170895.05754860147,0.453,0.255,0.292,1.776,1.55,1.146,0
2025-10-20 15:39:27,78766.27230046949,53092.45569620253,54791.69170476813,186650.41970144014,0.422,0.284,0.294,1.484,1.438,1.032,0
2025-10-20 15:39:28,84138.49548645937,54577.80091086532,56036.12558450234,194752.42198182706,0.432,0.28,0.288,1.542,1.502,1.027,0
2025-10-20 15:39:29,80971.11969111969,48127.412507171546,57574.52299245024,186673.0551907415,0.434,0.258,0.308,1.682,1.406,1.196,0
2025-10-20 15:39:30,65536.0,53261.003174603175,42842.73748723187,161639.74066183504,0.405,0.33,0.265,1.23,1.53,0.804,0
2025-10-20 15:39:31,73519.78965819457,49961.92972007147,53980.74646074646,177462.4658390125,0.414,0.282,0.304,1.472,1.362,1.08,0
2025-10-20 15:39:32,82160.70519098923,50321.58368326335,50963.59659781288,183445.88547206548,0.448,0.274,0.278,1.633,1.612,1.013,0
2025-10-20 15:39:33,74235.46902654867,54365.57355800389,56949.137813985064,185550.18039853763,0.4,0.293,0.307,1.365,1.304,1.048,0
2025-10-20 15:39:34,82080.31311154598,51275.11002444988,49373.79635079458,182729.21948679045,0.449,0.281,0.27,1.601,1.662,0.963,0
2025-10-20 15:39:35,67378.37751004015,42646.71072699542,43464.290155440416,153489.378392476,0.439,0.278,0.283,1.58,1.55,1.019,0
2025-10-20 15:39:36,71758.83661248931,44596.53375863902,49431.985857395404,165787.35622852374,0.433,0.269,0.298,1.609,1.452,1.108,0
2025-10-20 15:39:37,67650.06451612903,44360.6980433633,48210.3908045977,160221.15336409002,0.422,0.277,0.301,1.525,1.403,1.087,0
2025-10-20 15:39:38,71881.81662382177,45714.48501362398,48377.208765859286,165973.51040330503,0.433,0.275,0.291,1.572,1.486,1.058,0
2025-10-20 15:39:39,70492.50420168067,45466.71002710027,49519.52774498229,165478.74197376322,0.426,0.275,0.299,1.55,1.424,1.089,0
2025-10-20 15:39:39,67595.55197421434,45864.45051940951,47313.07388606881,160773.07637969265,0.42,0.285,0.294,1.474,1.429,1.032,0
2025-10-20 15:39:40,72067.0790378007,45914.65790914067,43419.29606625259,161401.03301319393,0.447,0.284,0.269,1.57,1.66,0.946,0
2025-10-20 15:39:41,69384.68155500414,46167.35277930655,37516.13595706619,153068.17029137688,0.453,0.302,0.245,1.503,1.849,0.813,0
2025-10-20 15:39:42,61908.54612546125,45565.49701249321,47313.07388606881,154787.11702402326,0.4,0.294,0.306,1.359,1.308,1.038,0
2025-10-20 15:39:43,72129.04557179708,45990.17543859649,46577.501388117715,164696.72239851128,0.438,0.279,0.283,1.568,1.549,1.013,0
2025-10-20 15:39:44,62554.86950037286,47366.504799548275,52692.261306532666,162613.63560645378,0.385,0.291,0.324,1.321,1.187,1.112,0
2025-10-20 15:39:45,69442.11920529802,46371.52017689331,48770.976744186046,164584.61612637737,0.422,0.282,0.296,1.498,1.424,1.052,0
2025-10-20 15:40:02,55701.24833997344,40021.98473282443,44691.57165689931,140414.80472969718,0.397,0.285,0.318,1.392,1.246,1.117,1
2025-10-20 15:40:03,59747.92022792023,40940.00976085896,44834.890432923574,145522.82042170275,0.411,0.281,0.308,1.459,1.333,1.095,1
2025-10-20 15:40:04,60219.7272074659,35409.911355002114,35833.43870140966,131463.07726387767,0.458,0.269,0.273,1.701,1.681,1.012,1
2025-10-20 15:40:05,39945.752380952385,24499.439252336448,26247.20901126408,90692.40064455292,0.44,0.27,0.289,1.63,1.522,1.071,1
2025-10-20 15:40:06,36173.38507977576,22562.151694459386,25175.8943577431,83911.43113197826,0.431,0.269,0.3,1.603,1.437,1.116,1
2025-10-20 15:40:07,37019.452780229476,22116.02425520696,23629.881690140846,82765.35872557729,0.447,0.267,0.286,1.674,1.567,1.068,1
2025-10-20 15:40:08,34478.45458281956,19977.632769707074,24600.023460410557,79056.1108129372,0.436,0.253,0.311,1.726,1.402,1.231,1
2025-10-20 15:40:09,33554.432,20030.10506208214,23967.45142857143,77551.98849065357,0.433,0.258,0.309,1.675,1.4,1.197,1
2025-10-20 15:40:10,32755.204998047637,19147.70143802785,23128.22718500138,75031.13362107686,0.437,0.255,0.308,1.711,1.416,1.208,1
2025-10-20 15:40:11,26067.768800497204,18355.816192560174,22215.593220338982,66639.17821339636,0.391,0.275,0.333,1.42,1.173,1.21,1
2025-10-20 15:40:12,30515.125500181883,20671.77920157713,18094.495254529767,69281.39995628878,0.44,0.298,0.261,1.476,1.686,0.875,1
2025-10-20 15:40:13,26470.836225938783,19845.299266619353,19859.39393939394,66175.52943195208,0.4,0.3,0.3,1.334,1.333,1.001,1
2025-10-20 15:40:14,32922.32339089482,17039.626244160067,21114.03976843695,71075.98940349184,0.463,0.24,0.297,1.932,1.559,1.239,1
2025-10-20 15:40:15,21765.978204462896,18327.743063141796,9133.937282229965,49227.658549834654,0.442,0.372,0.186,1.188,2.383,0.498,1
2025-10-20 15:40:16,16054.752153110048,11181.828845641163,21794.253052740973,49030.83405149219,0.327,0.228,0.445,1.436,0.737,1.949,1
2025-10-20 15:40:17,28876.447504302927,14503.125864453665,12083.84903486027,55463.42240361687,0.521,0.261,0.218,1.991,2.39,0.833,1
2025-10-20 15:40:18,11023.137976346912,11628.233989464929,9475.441093414662,32126.813059226504,0.343,0.362,0.295,0.948,1.163,0.815,1
2025-10-20 15:40:19,21948.21559392988,6506.83214396525,17527.38821562892,45982.43595352405,0.477,0.142,0.381,3.373,1.252,2.694,1
2025-10-20 15:40:20,22708.738494856523,11752.042588960494,8121.413495982186,42582.19457979921,0.533,0.276,0.191,1.932,2.796,0.691,1
2025-10-20 15:40:21,17970.454155955442,17924.37606837607,5114.381173027679,41009.21139735919,0.438,0.437,0.125,1.003,3.514,0.285,1
2025-10-20 15:40:22,16670.524642289347,8374.371568333832,6821.115628557489,31866.011839180668,0.523,0.263,0.214,1.991,2.444,0.815,1
2025-10-20 15:40:23,7036.242241234692,4150.721425037111,4374.53483521068,15561.498501482485,0.452,0.267,0.281,1.695,1.608,1.054,1
2025-10-20 15:40:23,4763.277497018908,3564.160435078178,4317.792876261066,12645.230808358154,0.377,0.282,0.341,1.336,1.103,1.211,1
2025-10-20 15:40:24,5478.811312128535,3675.6673385329946,4227.91593165667,13382.3945823182,0.409,0.275,0.316,1.491,1.296,1.15,1
2025-10-20 15:40:25,5559.419444628537,3706.3615075332477,4258.608995837141,13524.389947998927,0.411,0.274,0.315,1.5,1.305,1.149,1
2025-10-20 15:40:26,5295.838383838384,3249.257466010768,4172.814007859523,12717.909857708677,0.416,0.255,0.328,1.63,1.269,1.284,1
2025-10-20 15:40:27,5571.9747592162075,3657.7169268335224,4251.917481879466,13481.609167929197,0.413,0.271,0.315,1.523,1.31,1.162,1
2025-10-20 15:40:28,5357.394303231575,3637.731136166522,4025.8232951000623,13020.948734498159,0.411,0.279,0.309,1.473,1.331,1.107,1
2025-10-20 15:40:29,2893.0224858601186,2832.745078175126,4019.4575946334453,9745.22515866869,0.297,0.291,0.412,1.021,0.72,1.419,1
2025-10-20 15:40:30,4436.06980433633,3238.719740550558,4370.204740817921,12044.994285704808,0.368,0.269,0.363,1.37,1.015,1.349,1
2025-10-20 15:40:31,5609.983280946967,3564.9177680506564,4085.6263393726867,13260.527388370312,0.423,0.269,0.308,1.574,1.373,1.146,1
2025-10-20 15:40:32,5407.469863985045,2946.369288047487,4125.81546330907,12479.654615341602,0.433,0.236,0.331,1.835,1.311,1.4,1
2025-10-20 15:40:33,5128.1379141704365,3104.5921539600295,3899.864249186425,12132.59431731689,0.423,0.256,0.321,1.652,1.315,1.256,1
2025-10-20 15:40:34,4935.055888928109,3626.408438526716,4136.802446000592,12698.266773455416,0.389,0.286,0.326,1.361,1.193,1.141,1
2025-10-20 15:40:35,9665.40845719553,21581.188577308978,40900.08776206728,72146.68479657179,0.134,0.299,0.567,0.448,0.236,1.895,1
2025-10-20 15:40:36,8466.499798142915,5697.621408680297,5382.8336755646815,19546.954882387894,0.433,0.291,0.275,1.486,1.573,0.945,1
2025-10-20 15:40:37,64977.59876065066,43577.184415584416,50382.03003003003,158936.8132062651,0.409,0.274,0.317,1.491,1.29,1.156,1
2025-10-20 15:40:38,98689.50588235294,61680.94117647059,58702.64520643807,219073.09226526163,0.45,0.282,0.268,1.6,1.681,0.952,1
2025-10-20 15:40:39,53601.329073482426,32780.805001953886,42886.543967280166,129268.67804271646,0.415,0.254,0.332,1.635,1.25,1.308,1
2025-10-20 15:40:40,65638.56025039124,43396.83393688567,47366.504799548275,156401.8989868252,0.42,0.277,0.303,1.513,1.386,1.091,1
2025-10-20 15:40:41,68089.35064935064,44150.56842105263,43351.97932816538,155591.89839856865,0.438,0.284,0.279,1.542,1.571,0.982,1
2025-10-20 15:40:42,69212.93729372937,44834.890432923574,48856.19103086779,162904.0187575207,0.425,0.275,0.3,1.544,1.417,1.09,1
2025-10-20 15:40:43,71636.27668659265,45294.8596112311,47743.92714854866,164675.0634463724,0.435,0.275,0.29,1.582,1.5,1.054,1
2025-10-20 15:40:44,74301.22232063774,45714.48501362398,46785.32069157836,166801.02802584006,0.445,0.274,0.28,1.625,1.588,1.023,1
2025-10-20 15:40:45,68366.81336593317,38657.179723502304,38321.64458656921,145345.63767600467,0.47,0.266,0.264,1.769,1.784,0.991,1
2025-10-20 15:40:46,31702.978080120938,14009.031396125585,14955.621322873953,60667.630799120474,0.523,0.231,0.247,2.263,2.12,1.068,1
2025-10-20 15:40:47,56871.918644067795,37566.53828929691,42625.0406504065,137063.4975837712,0.415,0.274,0.311,1.514,1.334,1.135,1
2025-10-20 15:40:48,67432.54019292604,42842.73748723187,46448.54928017719,156723.8269603351,0.43,0.273,0.296,1.574,1.452,1.084,1
2025-10-20 15:40:48,56718.10682893847,40820.47688564477,46811.42857142857,144350.01228601183,0.393,0.283,0.324,1.389,1.212,1.147,1
2025-10-20 15:40:49,68366.81336593317,43736.22523461939,46243.70452039691,158346.74312094948,0.432,0.276,0.292,1.563,1.478,1.057,1
2025-10-20 15:40:50,67814.13096200486,44220.39008961518,46707.1714922049,158741.69254382496,0.427,0.279,0.294,1.534,1.452,1.056,1
2025-10-20 15:40:51,49257.827363476215,45197.24137931035,47393.265536723164,141848.33427950973,0.347,0.319,0.334,1.09,1.039,1.049,1
2025-10-20 15:40:52,53532.9164007658,27324.456026058633,18687.03051904656,99544.40294587098,0.538,0.274,0.188,1.959,2.865,0.684,1
2025-10-20 15:40:53,14354.22313483915,7590.8135010406295,10563.667044452839,32508.70368033262,0.442,0.234,0.325,1.891,1.359,1.392,1
2025-10-20 15:40:54,28036.791443850267,2551.279805352798,3770.3303519259293,34358.40160112899,0.816,0.074,0.11,10.989,7.436,1.478,1
2025-10-20 15:40:55,5136.616251301206,3211.073342520288,3321.300233598606,11668.9898274201,0.44,0.275,0.285,1.6,1.547,1.034,1
2025-10-20 15:40:56,6467.202220337676,5609.983280946967,5352.9500350966755,17430.13553638132,0.371,0.322,0.307,1.153,1.208,0.954,1
2025-10-20 15:40:57,9650.952600092038,5211.286575138224,5447.501785830249,20309.74096106051,0.475,0.257,0.268,1.852,1.772,1.045,1
2025-10-20 15:40:58,14513.162629757786,13115.397123202001,10342.261126864752,37970.82087982454,0.382,0.345,0.272,1.107,1.403,0.789,1
2025-10-20 15:40:59,9141.900610287707,7729.298811388556,6836.12419525711,23707.323616933372,0.386,0.326,0.288,1.183,1.337,0.884,1
2025-10-20 15:41:00,9878.247762600095,8192.0,6587.049862583432,24657.297625183528,0.401,0.332,0.267,1.206,1.5,0.804,1
2025-10-20 15:41:01,9035.553640672124,7360.365008335527,6718.411020342784,23114.329669350434,0.391,0.318,0.291,1.228,1.345,0.913,1
2025-10-20 15:41:02,8748.15726353113,7338.472574577902,6051.513490116867,22138.1433282259,0.395,0.331,0.273,1.192,1.446,0.825,1
2025-10-20 15:41:03,8421.45166147977,7110.797660422141,6530.132336914215,22062.381658816128,0.382,0.322,0.296,1.184,1.29,0.918,1
2025-10-20 15:41:04,8431.609206955472,7102.970364098222,6373.353593678772,21907.933164732465,0.385,0.324,0.291,1.187,1.323,0.897,1
2025-10-20 15:41:05,8673.085194375517,4903.898047468724,6214.244018075413,19791.227259919655,0.438,0.248,0.314,1.769,1.396,1.267,1
2025-10-20 15:41:06,8273.604892001184,6898.526315789473,3866.0742925615264,19038.205500352182,0.435,0.362,0.203,1.199,2.14,0.56,1
2025-10-20 15:41:07,8092.425236349604,7093.960253699788,6147.301773413455,21333.68726346285,0.379,0.333,0.288,1.141,1.316,0.867,1
2025-10-20 15:41:08,8547.593234155289,7114.416080061063,6039.749442004464,21701.758756220817,0.394,0.328,0.278,1.201,1.415,0.849,1
2025-10-20 15:41:09,8480.194096239386,7204.232222603916,6204.591715976331,21889.018034819634,0.387,0.329,0.283,1.177,1.367,0.861,1
2025-10-20 15:41:10,8305.552475247525,7056.366083445491,6087.965744974236,21449.88430366725,0.387,0.329,0.284,1.177,1.364,0.863,1
2025-10-20 15:41:11,8156.950602878257,7109.592338333757,6053.69704842318,21320.239989635193,0.383,0.333,0.284,1.147,1.347,0.851,1
2025-10-20 15:41:12,7958.076083863011,6671.922373339697,5919.977417078335,20549.975874281045,0.387,0.325,0.288,1.193,1.344,0.887,1
2025-10-20 15:41:12,8214.46141793968,7038.603792582648,6411.348211556099,21664.413422078425,0.379,0.325,0.296,1.167,1.281,0.911,1
2025-10-20 15:41:13,6681.487853444843,7336.547140108449,6465.208477842004,20483.243471395293,0.326,0.358,0.316,0.911,1.033,0.881,1
2025-10-20 15:41:14,6958.613023641642,7375.248813082469,6474.689719049089,20808.5515557732,0.334,0.354,0.311,0.944,1.075,0.878,1
2025-10-20 15:41:15,9022.919221254167,6441.873752111811,6982.941813035878,22447.734786401856,0.402,0.287,0.311,1.401,1.292,1.084,1
2025-10-20 15:41:16,11100.447267434167,7086.1699611420845,5630.694052893005,23817.311281469258,0.466,0.298,0.236,1.566,1.971,0.795,1
2025-10-20 15:41:17,15400.41857903433,11394.468894322195,11337.488849844574,38132.3763232011,0.404,0.299,0.297,1.352,1.358,0.995,1
2025-10-20 15:41:18,13123.60450563204,9501.198323705969,10956.907001044932,33581.70983038294,0.391,0.283,0.326,1.381,1.198,1.153,1
2025-10-20 15:41:19,14193.922165820642,10267.574051407588,7586.694401736457,32048.19061896469,0.443,0.32,0.237,1.382,1.871,0.739,1
2025-10-20 15:41:20,7414.360968711331,6910.460499217398,5862.879507967571,20187.700975896303,0.367,0.342,0.29,1.073,1.265,0.848,1
2025-10-20 15:41:21,12975.418406805878,8308.020204020997,8787.56337733082,30071.001988157695,0.431,0.276,0.292,1.562,1.477,1.058,1
2025-10-20 15:41:22,15087.424460431655,10186.530661809351,9742.86643437863,35016.82155661964,0.431,0.291,0.278,1.481,1.549,0.956,1
2025-10-20 15:41:23,12969.400123685838,10017.444470981609,9414.823793490461,32401.66838815791,0.4,0.309,0.291,1.295,1.378,0.94,1
2025-10-20 15:41:24,13298.36398224477,10087.311207311208,9466.886355941768,32852.561545497745,0.405,0.307,0.288,1.318,1.405,0.938,1
